Date,BND,VWO
2013-01-07,83.72,44.89
2013-01-08,83.8,44.52
2013-01-09,83.77,44.78
2013-01-10,83.77,45.18
2013-01-11,83.83,44.84
2013-01-14,83.83,45.02
2013-01-15,83.94,44.85
2013-01-16,83.93,44.77
2013-01-17,83.79,45.08
2013-01-18,83.92,45.13
2013-01-22,83.84,45.08
2013-01-23,83.97,44.8
2013-01-24,83.85,44.67
2013-01-25,83.58,44.56
2013-01-28,83.48,44.23
2013-01-29,83.39,44.75
2013-01-30,83.3,44.52
2013-01-31,83.45,44.56
2013-02-01,83.05,44.86
2013-02-04,83.34,44.28
2013-02-05,83.2,44.41
2013-02-06,83.4,44.3
2013-02-07,83.41,43.94
2013-02-08,83.39,44.29
2013-02-11,83.29,44.27
2013-02-12,83.31,44.34
2013-02-13,83.2,44.52
2013-02-14,83.32,44.48
2013-02-15,83.25,44.41
2013-02-19,83.22,44.43
2013-02-20,83.28,44.02
2013-02-21,83.36,43.52
2013-02-22,83.4,43.69
2013-02-25,83.67,43.04
2013-02-26,83.71,43.33
2013-02-27,83.69,43.72
2013-02-28,83.73,43.51
2013-03-01,83.62,43.57
2013-03-04,83.6,43.19
2013-03-05,83.55,43.67
2013-03-06,83.41,43.91
2013-03-07,83.29,44.02
2013-03-08,83.06,44.42
2013-03-11,83.02,44.22
2013-03-12,83.18,43.77
2013-03-13,83.08,43.35
2013-03-14,83.11,43.57
2013-03-15,83.21,43.21
2013-03-18,83.37,42.73
2013-03-19,83.42,42.4
2013-03-20,83.34,42.65
2013-03-21,83.36,42.26
2013-03-22,83.44,42.33
2013-03-25,83.43,42.24
2013-03-26,83.46,42.72
2013-03-27,83.63,42.88
2013-03-28,83.64,42.9
2013-04-01,83.41,42.52
2013-04-02,83.42,42.56
2013-04-03,83.47,42.03
2013-04-04,83.71,42.02
2013-04-05,83.94,41.96
2013-04-08,83.9,42.07
2013-04-09,83.81,42.51
2013-04-10,83.65,42.88
2013-04-11,83.69,42.87
2013-04-12,83.89,42.34
2013-04-15,83.98,41.23
2013-04-16,83.96,42.14
2013-04-17,84.0,41.53
2013-04-18,84.05,41.62
2013-04-19,83.98,42.22
2013-04-22,84.09,42.33
2013-04-23,84.07,42.54
2013-04-24,84.05,42.81
2013-04-25,84.0,43.17
2013-04-26,84.11,42.77
2013-04-29,84.18,43.22
2013-04-30,84.18,43.76
2013-05-01,84.16,43.3
2013-05-02,84.18,43.7
2013-05-03,83.78,44.0
2013-05-06,83.77,44.05
2013-05-07,83.69,44.4
2013-05-08,83.77,44.79
2013-05-09,83.64,44.44
2013-05-10,83.43,44.27
2013-05-13,83.34,43.87
2013-05-14,83.18,44.08
2013-05-15,83.28,44.04
2013-05-16,83.4,43.87
2013-05-17,83.22,44.02
2013-05-20,83.2,44.12
2013-05-21,83.28,44.09
2013-05-22,83.0,43.59
2013-05-23,82.99,43.27
2013-05-24,83.0,42.83
2013-05-28,82.54,43.05
2013-05-29,82.61,42.45
2013-05-30,82.54,42.35
2013-05-31,82.4,41.54
2013-06-03,82.16,42.2
2013-06-04,82.13,41.72
2013-06-05,82.1,40.87
2013-06-06,82.21,41.29
2013-06-07,82.0,41.11
2013-06-10,81.79,40.53
2013-06-11,81.83,39.73
2013-06-12,81.67,39.46
2013-06-13,82.03,40.37
2013-06-14,82.12,39.79
2013-06-17,82.06,40.07
2013-06-18,81.99,40.16
2013-06-19,81.51,38.88
2013-06-20,80.77,37.19
2013-06-21,80.44,37.85
2013-06-24,80.05,36.5
2013-06-25,80.24,37.2
2013-06-26,80.52,37.99
2013-06-27,80.84,38.57
2013-06-28,80.88,38.79
2013-07-01,80.85,38.86
2013-07-02,80.87,38.2
2013-07-03,80.81,37.9
2013-07-05,79.91,37.72
2013-07-08,80.27,37.78
2013-07-09,80.36,38.23
2013-07-10,80.16,37.86
2013-07-11,80.7,39.62
2013-07-12,80.59,39.2
2013-07-15,80.81,39.71
2013-07-16,80.93,39.78
2013-07-17,81.11,40.11
2013-07-18,80.98,39.72
2013-07-19,81.19,39.55
2013-07-22,81.24,39.97
2013-07-23,81.22,40.41
2013-07-24,80.96,39.92
2013-07-25,80.93,40.19
2013-07-26,80.99,40.06
2013-07-29,80.98,39.56
2013-07-30,80.93,39.29
2013-07-31,81.02,39.06
2013-08-01,80.46,39.78
2013-08-02,80.72,39.8
2013-08-05,80.75,39.5
2013-08-06,80.7,39.01
2013-08-07,80.82,38.56
2013-08-08,80.86,39.42
2013-08-09,80.96,39.58
2013-08-12,80.81,39.9
2013-08-13,80.53,40.06
2013-08-14,80.49,40.18
2013-08-15,80.2,39.71
2013-08-16,79.99,39.28
2013-08-19,79.76,38.51
2013-08-20,79.99,38.46
2013-08-21,79.68,37.61
2013-08-22,79.76,38.22
2013-08-23,79.99,38.67
2013-08-26,80.13,38.21
2013-08-27,80.33,37.22
2013-08-28,80.19,37.19
2013-08-29,80.27,37.41
2013-08-30,80.16,37.72
2013-09-03,79.81,37.94
2013-09-04,79.71,38.53
2013-09-05,79.16,39.05
2013-09-06,79.46,39.58
2013-09-09,79.66,40.74
2013-09-10,79.49,41.06
2013-09-11,79.71,41.12
2013-09-12,79.69,40.58
2013-09-13,79.82,40.88
2013-09-16,79.92,41.33
2013-09-17,79.99,41.3
2013-09-18,80.63,42.97
2013-09-19,80.54,42.79
2013-09-20,80.53,41.78
2013-09-23,80.59,41.65
2013-09-24,80.76,41.23
2013-09-25,80.93,40.99
2013-09-26,80.81,41.1
2013-09-27,80.83,40.51
2013-09-30,80.88,40.13
2013-10-01,80.61,40.93
2013-10-02,80.7,41.06
2013-10-03,80.74,40.95
2013-10-04,80.65,41.5
2013-10-07,80.71,41.13
2013-10-08,80.68,40.74
2013-10-09,80.63,41.06
2013-10-10,80.65,41.98
2013-10-11,80.68,42.15
2013-10-14,80.52,42.42
2013-10-15,80.5,41.91
2013-10-16,80.84,42.21
2013-10-17,81.12,42.5
2013-10-18,81.21,42.49
2013-10-21,81.11,42.51
2013-10-22,81.37,42.91
2013-10-23,81.41,41.97
2013-10-24,81.41,41.88
2013-10-25,81.5,42.12
2013-10-28,81.43,42.24
2013-10-29,81.48,42.36
2013-10-30,81.4,42.15
2013-10-31,81.4,41.87
2013-11-01,81.0,41.85
2013-11-04,81.05,42.12
2013-11-05,80.81,41.28
2013-11-06,80.95,41.43
2013-11-07,81.11,40.71
2013-11-08,80.58,40.57
2013-11-11,80.51,40.38
2013-11-12,80.47,40.1
2013-11-13,80.69,40.26
2013-11-14,80.92,40.92
2013-11-15,80.95,41.61
2013-11-18,81.1,42.02
2013-11-19,80.94,41.62
2013-11-20,80.72,41.1
2013-11-21,80.72,41.09
2013-11-22,80.9,41.35
2013-11-25,80.96,40.85
2013-11-26,80.97,40.88
2013-11-27,80.94,41.14
2013-11-29,80.98,41.48
2013-12-02,80.5,40.7
2013-12-03,80.58,40.55
2013-12-04,80.46,40.56
2013-12-05,80.32,40.43
2013-12-06,80.44,41.33
2013-12-09,80.52,41.33
2013-12-10,80.69,41.42
2013-12-11,80.55,40.58
2013-12-12,80.34,40.22
2013-12-13,80.43,40.34
2013-12-16,80.46,40.54
2013-12-17,80.61,40.27
2013-12-18,80.58,40.93
2013-12-19,80.43,40.25
2013-12-20,80.58,39.95
2013-12-23,80.48,40.24
2013-12-24,80.07,40.45
2013-12-26,79.95,40.19
2013-12-27,79.95,40.67
2013-12-30,80.08,40.82
2013-12-31,80.05,41.14
2014-01-02,80.12,39.7
2014-01-03,80.13,39.65
2014-01-06,80.2,39.27
2014-01-07,80.3,39.43
2014-01-08,80.04,39.36
2014-01-09,80.19,39.11
2014-01-10,80.58,39.87
2014-01-13,80.69,39.37
2014-01-14,80.57,39.81
2014-01-15,80.52,39.8
2014-01-16,80.7,39.58
2014-01-17,80.79,39.44
2014-01-21,80.79,39.32
2014-01-22,80.65,39.82
2014-01-23,80.87,38.91
2014-01-24,81.08,37.96
2014-01-27,80.93,37.71
2014-01-28,81.0,37.96
2014-01-29,81.18,37.29
2014-01-30,81.18,37.68
2014-01-31,81.29,37.67
2014-02-03,81.38,36.67
2014-02-04,81.25,37.52
2014-02-05,81.08,37.39
2014-02-06,81.05,38.13
2014-02-07,81.15,38.28
2014-02-10,81.2,37.85
2014-02-11,81.03,38.65
2014-02-12,80.89,38.59
2014-02-13,81.09,38.63
2014-02-14,81.06,39.1
2014-02-18,81.17,38.77
2014-02-19,81.1,38.6
2014-02-20,81.09,38.8
2014-02-21,81.15,39.07
2014-02-24,81.13,39.03
2014-02-25,81.29,38.54
2014-02-26,81.46,38.44
2014-02-27,81.56,39.2
2014-02-28,81.5,38.89
2014-03-03,81.5,38.21
2014-03-04,81.22,38.84
2014-03-05,81.33,38.96
2014-03-06,81.13,39.5
2014-03-07,80.89,38.95
2014-03-10,80.94,38.72
2014-03-11,80.93,38.27
2014-03-12,81.1,38.42
2014-03-13,81.34,37.76
2014-03-14,81.29,38.01
2014-03-17,81.18,38.42
2014-03-18,81.27,39.01
2014-03-19,80.89,38.24
2014-03-20,80.82,38.42
2014-03-21,81.05,38.65
2014-03-24,81.06,38.99
2014-03-25,81.04,39.49
2014-03-26,81.26,39.5
2014-03-27,81.34,39.96
2014-03-28,81.19,40.28
2014-03-31,81.19,40.58
2014-04-01,80.91,40.97
2014-04-02,80.75,41.12
2014-04-03,80.82,40.88
2014-04-04,81.06,40.81
2014-04-07,81.21,41.03
2014-04-08,81.27,41.41
2014-04-09,81.25,41.74
2014-04-10,81.5,41.34
2014-04-11,81.55,41.32
2014-04-14,81.54,41.26
2014-04-15,81.58,40.65
2014-04-16,81.53,41.07
2014-04-17,81.32,41.56
2014-04-21,81.34,41.29
2014-04-22,81.34,41.15
2014-04-23,81.47,40.93
2014-04-24,81.49,40.93
2014-04-25,81.52,40.46
2014-04-28,81.43,40.58
2014-04-29,81.47,40.97
2014-04-30,81.65,40.94
2014-05-01,81.67,40.97
2014-05-02,81.76,41.24
2014-05-05,81.67,41.06
2014-05-06,81.75,41.22
2014-05-07,81.79,41.48
2014-05-08,81.83,41.37
2014-05-09,81.73,41.34
2014-05-12,81.65,42.01
2014-05-13,81.8,42.19
2014-05-14,82.01,42.47
2014-05-15,82.16,42.09
2014-05-16,82.16,42.61
2014-05-19,82.13,42.63
2014-05-20,82.17,42.27
2014-05-21,82.1,42.57
2014-05-22,82.05,42.9
2014-05-23,82.13,42.9
2014-05-27,82.21,42.55
2014-05-28,82.48,42.71
2014-05-29,82.41,42.76
2014-05-30,82.33,42.21
2014-06-02,81.95,42.42
2014-06-03,81.75,42.66
2014-06-04,81.76,42.42
2014-06-05,81.85,42.9
2014-06-06,81.84,43.36
2014-06-09,81.77,43.63
2014-06-10,81.61,43.8
2014-06-11,81.64,43.65
2014-06-12,81.85,43.45
2014-06-13,81.83,43.61
2014-06-16,81.81,43.33
2014-06-17,81.62,43.36
2014-06-18,81.83,43.86
2014-06-19,81.76,43.59
2014-06-20,81.81,43.61
2014-06-23,81.78,43.41
2014-06-24,81.93,42.93
2014-06-25,82.04,43.11
2014-06-26,82.15,43.09
2014-06-27,82.15,43.2
2014-06-30,82.22,43.13
2014-07-01,81.89,43.52
2014-07-02,81.67,43.78
2014-07-03,81.57,44.01
2014-07-07,81.67,44.1
2014-07-08,81.82,43.91
2014-07-09,81.9,44.17
2014-07-10,81.92,43.9
2014-07-11,82.04,43.98
2014-07-14,81.92,44.32
2014-07-15,81.86,44.26
2014-07-16,81.89,44.4
2014-07-17,82.11,43.55
2014-07-18,82.11,44.23
2014-07-21,82.11,44.39
2014-07-22,82.22,44.85
2014-07-23,82.18,44.86
2014-07-24,82.02,45.08
2014-07-25,82.17,44.9
2014-07-28,82.15,45.14
2014-07-29,82.22,44.73
2014-07-30,81.91,44.5
2014-07-31,81.82,43.72
2014-08-01,81.92,43.98
2014-08-04,82.03,44.47
2014-08-05,81.92,43.81
2014-08-06,82.01,43.5
2014-08-07,82.19,43.3
2014-08-08,82.13,43.78
2014-08-11,82.17,44.41
2014-08-12,82.1,44.42
2014-08-13,82.25,44.61
2014-08-14,82.33,44.64
2014-08-15,82.48,44.58
2014-08-18,82.31,45.04
2014-08-19,82.3,45.3
2014-08-20,82.18,45.23
2014-08-21,82.27,45.19
2014-08-22,82.27,44.99
2014-08-25,82.3,45.37
2014-08-26,82.34,45.62
2014-08-27,82.47,45.85
2014-08-28,82.58,45.43
2014-08-29,82.58,45.4
2014-09-02,82.12,45.49
2014-09-03,82.26,46.25
2014-09-04,82.12,46.05
2014-09-05,82.09,46.49
2014-09-08,82.03,45.95
2014-09-09,81.89,45.39
2014-09-10,81.74,45.19
2014-09-11,81.68,44.87
2014-09-12,81.55,44.26
2014-09-15,81.59,44.07
2014-09-16,81.56,44.63
2014-09-17,81.46,44.2
2014-09-18,81.47,44.3
2014-09-19,81.64,43.97
2014-09-22,81.74,43.32
2014-09-23,81.78,43.04
2014-09-24,81.73,43.26
2014-09-25,81.93,42.26
2014-09-26,81.85,42.53
2014-09-29,81.95,41.62
2014-09-30,81.93,41.71
2014-10-01,82.12,40.91
2014-10-02,82.06,41.16
2014-10-03,82.01,41.5
2014-10-06,82.2,42.24
2014-10-07,82.41,41.83
2014-10-08,82.63,42.47
2014-10-09,82.5,41.88
2014-10-10,82.57,40.93
2014-10-13,82.81,41.43
2014-10-14,82.92,41.62
2014-10-15,83.11,41.04
2014-10-16,82.97,40.63
2014-10-17,82.91,41.15
2014-10-20,82.98,41.18
2014-10-21,82.86,41.37
2014-10-22,82.84,41.04
2014-10-23,82.59,41.08
2014-10-24,82.66,41.47
2014-10-27,82.63,41.04
2014-10-28,82.58,41.9
2014-10-29,82.44,41.82
2014-10-30,82.5,42.3
2014-10-31,82.36,42.64
2014-11-03,82.15,42.35
2014-11-04,82.13,42.39
2014-11-05,82.23,42.14
2014-11-06,82.04,41.54
2014-11-07,82.32,41.81
2014-11-10,82.15,41.84
2014-11-11,82.19,41.91
2014-11-12,82.18,41.79
2014-11-13,82.24,41.69
2014-11-14,82.26,42.13
2014-11-17,82.26,41.6
2014-11-18,82.38,41.81
2014-11-19,82.17,41.89
